t_primal,L_primal,t_dual,L_dual
0.28107595443725586,5.293509780828723,0.22123312950134277,5.232618368203395
0.2871119976043701,5.301270257010693,0.22246098518371582,5.232624967891784
0.2909989356994629,5.292462032181193,0.22369694709777832,5.232641821958154
0.2942948341369629,5.294363780217655,0.224945068359375,5.232667898033287
0.2972228527069092,5.28869591297534,0.22722101211547852,5.23268852675481
0.2998340129852295,5.288602716999561,0.2289409637451172,5.232692628441582
0.3033719062805176,5.288518044162236,0.23124408721923828,5.232717220680302
0.31397485733032227,5.28814288973107,0.23357605934143066,5.232727801979606
0.31742286682128906,5.2829783092964355,0.23556995391845703,5.232738864070688
0.32054781913757324,5.279731245286047,0.2368631362915039,5.232753005999919
0.32289981842041016,5.275026334520016,0.23807001113891602,5.232763058125915
0.32514095306396484,5.285572194987298,0.23932099342346191,5.232767100821123
0.32960081100463867,5.276239698269206,0.24051904678344727,5.2327698477385844
0.33093690872192383,5.278157915606643,0.2417590618133545,5.232779204029468
0.3322169780731201,5.275056779017965,0.24387717247009277,5.232790691676364
0.3338918685913086,5.271872909752496,0.2459709644317627,5.232795911043478
0.3364698886871338,5.270054264153741,0.24819207191467285,5.232799155801294
0.3385009765625,5.270821434492505,0.2501640319824219,5.232800169975064
0.348585844039917,5.269141825425691,0.2520561218261719,5.232804114255132
0.3501698970794678,5.273632246799946,0.2533431053161621,5.232815504348716
0.35314202308654785,5.268970959096164,0.25455713272094727,5.232822371283705
0.3561990261077881,5.268899751812336,0.25580716133117676,5.232829906201255
0.3588550090789795,5.272079439230094,0.2570180892944336,5.232837803512298
0.3617279529571533,5.264720684405933,0.26796913146972656,5.232844070821825
0.3689999580383301,5.262557715830066,0.26996898651123047,5.232847135248252
0.371384859085083,5.264321370541537,0.2712399959564209,5.2328493329771595
0.37442588806152344,5.267386411347802,0.2724590301513672,5.232852097813927
0.37798190116882324,5.280992973067967,0.273698091506958,5.232857807951151
0.3803989887237549,5.261382277260803,0.2749209403991699,5.232860151627538
0.38827991485595703,5.26120141358139,0.2768361568450928,5.232862899879471
0.3913588523864746,5.268684467204899,0.2789440155029297,5.232866054344688
0.3945188522338867,5.272413175641338,0.2812621593475342,5.232868476374099
0.39697885513305664,5.257724122321125,0.2834131717681885,5.232870868505246
0.39858102798461914,5.255308448870495,0.28591108322143555,5.232874285446195
0.39987897872924805,5.25517535228011,0.2871429920196533,5.232875679880777
0.40912795066833496,5.255225702299889,0.2883920669555664,5.2328765690495205
0.411329984664917,5.254985181611718,0.28960394859313965,5.232878607506143
0.4126729965209961,5.254550926676137,0.2908589839935303,5.232880871637972
0.41396498680114746,5.255376259464316,0.2921180725097656,5.232882851877184
0.415241003036499,5.252931635223062,0.2946031093597412,5.232884184493702
0.4165468215942383,5.252219144424177,0.2960500717163086,5.2328859384838395
0.42632484436035156,5.253396755198066,0.2985701560974121,5.2328879323590325
0.42830491065979004,5.258437105051987,0.300645112991333,5.232889080399136
0.42963194847106934,5.252650111609714,0.302476167678833,5.232889762322073
0.43090391159057617,5.250077402740583,0.3037080764770508,5.2328902638653325
0.43216395378112793,5.249427798820264,0.304948091506958,5.2328910469070475
0.4337458610534668,5.250670241321854,0.3061661720275879,5.232892870200175
0.4435288906097412,5.249668987648871,0.3157639503479004,5.232894054943717
0.44489502906799316,5.253309627005226,0.3177530765533447,5.232894621845513
0.4462008476257324,5.256992369557769,0.31990909576416016,5.232896168312452
0.4474668502807617,5.252192904969772,0.3211390972137451,5.232896957722709
,,0.322376012802124,5.2328973795962135
,,0.32361698150634766,5.232897948171328
,,0.3248560428619385,5.232898392925131
,,0.3268721103668213,5.232899452900819
,,0.32873010635375977,5.232899950061626
,,0.3308830261230469,5.23290042824453
,,0.33310699462890625,5.2329008944581235
,,0.3350090980529785,5.2329014997123755
,,0.33644914627075195,5.232901826826849
,,0.337658166885376,5.232902167008502
,,0.33890199661254883,5.232902604514882
,,0.3401210308074951,5.232902931903165
,,0.34137511253356934,5.232903414668181
,,0.343142032623291,5.232903672394237
,,0.3451809883117676,5.232903911274933
,,0.3471341133117676,5.23290430254995
,,0.3493921756744385,5.232904540457763
,,0.35132503509521484,5.2329049256415745
,,0.35286617279052734,5.232905408419862
,,0.3540771007537842,5.232905653924747
,,0.3622550964355469,5.232905919742124
,,0.3643491268157959,5.2329062226609535
,,0.3664579391479492,5.232906440402232
,,0.36875104904174805,5.232906681308246
,,0.3701200485229492,5.232906867292861
,,0.37134313583374023,5.232906930911112
,,0.3725759983062744,5.232907174127423
,,0.3738069534301758,5.23290737627007
,,0.3750460147857666,5.232907489992682
,,0.377277135848999,5.23290759826744
,,0.3790769577026367,5.232907766672667
,,0.38164615631103516,5.2329078966112865
,,0.384005069732666,5.2329080193754764
,,0.38628697395324707,5.232908122570978
,,0.3877861499786377,5.232908216164224
,,0.38904809951782227,5.232908283945845
,,0.3903200626373291,5.2329083626867625
,,0.3915369510650635,5.232908413792526
,,0.39366817474365234,5.2329084643524935
,,0.39549708366394043,5.232908546152339
,,0.3976130485534668,5.2329086620836645
,,0.3995661735534668,5.232908764657555
,,0.4016079902648926,5.232908818528967
,,0.40303516387939453,5.232908866609139
,,0.4091629981994629,5.232908887517539
,,0.4116799831390381,5.232908921894168
,,0.4137110710144043,5.232908964949485
,,0.4158179759979248,5.232908991870875
,,0.4178891181945801,5.232909046276595
,,0.4194619655609131,5.232909073136209
,,0.42070698738098145,5.232909117355991
,,0.4219331741333008,5.232909152673143
,,0.4231700897216797,5.232909177982243
,,0.4243741035461426,5.232909198755495
,,0.4259970188140869,5.232909253096609
,,0.4283461570739746,5.232909275649348
,,0.43026208877563477,5.232909311747991
,,0.4322969913482666,5.232909357793522
,,0.434190034866333,5.2329094059203545
,,0.43603014945983887,5.232909429865542
,,0.43727803230285645,5.232909448493302
,,0.4384801387786865,5.232909468536109
,,0.4397251605987549,5.232909489967854
,,0.44092607498168945,5.232909510761889
,,0.44233107566833496,5.2329095337320375
,,0.444720983505249,5.232909544352997
,,0.4465291500091553,5.232909561516811
,,0.4485609531402588,5.232909564567938
