xneg_TopPushK,yneg_TopPushK,xpos_TopPushK,ypos_TopPushK,xquant_TopPushK,yquant_TopPushK
-9.57762828489072,0.016489906551089905,7.966722322590152,0.011899679160768756,,
-9.129954188864163,0.01614234822443351,8.32472245585223,0.012843459875696033,,
-8.682280092837606,0.01578697967037412,8.68272258911431,0.013874768873261303,,
-8.23460599681105,0.01542278275479926,9.040722722376389,0.014992333413104214,,
-7.786931900784493,0.015053806751495908,9.398722855638466,0.016197600983800707,,
-7.339257804757937,0.014687407240081028,9.756722988900545,0.017496603219052057,,
-6.891583708731381,0.01433189429178449,10.114723122162625,0.018901523831563533,,
-6.443909612704824,0.013994261060853838,10.472723255424702,0.020430846806086433,,
-5.996235516678268,0.013678588250118216,10.830723388686781,0.02210709096113597,,
-5.548561420651711,0.01338546828210871,11.18872352194886,0.023951847035856077,,
-5.1008873246251545,0.013112449462255333,11.546723655210938,0.02597891003469087,,
-4.653213228598598,0.012855185750076355,11.904723788473017,0.028187301788400242,,
-4.205539132572041,0.012608801485827872,12.262723921735097,0.03055642468215539,,
-3.757865036545485,0.012368995881109679,12.620724054997174,0.03304518960287318,,
-3.3101909405189285,0.012132595850449675,12.978724188259253,0.03559579065834072,,
-2.862516844492372,0.011897530336114457,13.336724321521332,0.03814128414531647,,
-2.4148427484658153,0.011662432048169072,13.69472445478341,0.040614872194379155,,
-1.9671686524392589,0.011426183135705145,14.05272458804549,0.042958294435762115,,
-1.5194945564127023,0.01118767720886948,14.410724721307568,0.045127168992863224,,
-1.0718204603861456,0.010945906588801586,14.768724854569646,0.04709228325706814,,
-0.6241463643595893,0.010700285044970429,15.126724987831725,0.04883723509976411,,
-0.1764722683330327,0.010450977689767283,15.484725121093804,0.05035394667497192,,
0.2712018276935238,0.010198995278344773,15.842725254355882,0.05163806212480372,,
0.7188759237200804,0.009945925543400472,16.20072538761796,0.05268600544017084,,
1.166550019746637,0.009693364568379992,16.55872552088004,0.05349466216806814,,
1.6142241157731934,0.009442285771163782,16.91672565414212,0.054063556325156664,,
2.06189821179975,0.009192656632744664,17.274725787404197,0.05439837796668043,,
2.5095723078263066,0.008943541562757798,17.632725920666275,0.05451411346305247,,
2.9572464038528627,0.008693735485623405,17.990726053928356,0.05443607413513707,,
3.4049204998794194,0.008442735865168713,18.348726187190433,0.054197849900640284,,
3.852594595905976,0.008191683335530144,18.70672632045251,0.05383641327100472,,
4.300268691932533,0.007943864168505881,19.06472645371459,0.05338581378429719,,
4.747942787959089,0.007704496016378937,19.42272658697667,0.05287160991096521,,
5.195616883985646,0.00747976814790726,19.780726720238746,0.05230803148122682,,
5.643290980012202,0.007275384310656388,20.138726853500827,0.05169886787467103,,
6.090965076038759,0.007095052911710716,20.496726986762905,0.05104164986113396,,
6.538639172065315,0.006939407543708087,20.854727120024982,0.05033346230154726,,
6.986313268091871,0.006805703890548809,21.212727253287063,0.04957622061316216,,
7.433987364118428,0.006688378154851591,21.57072738654914,0.04877963688982484,,
7.881661460144985,0.006580267813725563,21.92872751981122,0.04796113454966362,,
8.329335556171541,0.006474096479626767,22.2867276530733,0.0471431159555835,,
8.777009652198098,0.0063637819271069465,22.644727786335377,0.046348737705774586,,
9.224683748224654,0.006245242939585603,23.002727919597454,0.04559746950492571,,
9.672357844251211,0.00611659297583701,23.360728052859535,0.04490132720140535,,
10.120031940277768,0.0059778201051284155,23.718728186121613,0.04426213530499303,,
10.567706036304324,0.005830181032481641,24.07672831938369,0.04366984078673504,,
11.01538013233088,0.0056755501672422935,24.43472845264577,0.043101907691647394,,
11.463054228357437,0.005515886275779654,24.79272858590785,0.04252404137176985,,
11.910728324383994,0.005352866561303278,25.150728719169926,0.041892636783539626,,
12.35840242041055,0.005187648832641159,25.508728852432007,0.04115917782572434,,
12.806076516437107,0.005020690565057342,25.866728985694085,0.040276301072353096,,
13.253750612463662,0.004851581348957377,26.224729118956166,0.03920457874634396,,
13.701424708490219,0.004678908931752113,26.582729252218243,0.03791859707566939,,
14.149098804516775,0.004500241194799577,26.94072938548032,0.036410878576166227,,
14.596772900543332,0.004312329072647938,27.2987295187424,0.03469269534971125,,
15.044446996569889,0.004111595572246127,27.65672965200448,0.032791684376523175,,
15.492121092596445,0.003894878927388452,28.014729785266557,0.030747081703025012,,
15.939795188623002,0.0036602807067872955,28.372729918528638,0.028603997616316212,,
16.38746928464956,0.003407888216422441,28.730730051790715,0.026408242739415746,,
16.835143380676115,0.00314014169566148,29.088730185052793,0.024202782163466063,,
17.28281747670267,0.002861711225675372,29.446730318314874,0.022026146101586964,,
17.73049157272923,0.0025789009858774403,29.80473045157695,0.019912380349122263,,
18.178165668755785,0.002298745344848291,30.16273058483903,0.017891670088425883,,
18.62583976478234,0.0020280419179914823,30.52073071810111,0.015990755618354585,,
19.073513860808898,0.001772554487415452,30.878730851363187,0.014232615292771858,,
19.521187956835455,0.0015365302795259295,31.236730984625265,0.012635403130918328,,
19.96886205286201,0.0013225580570386164,31.594731117887346,0.011211046690869014,,
20.416536148888568,0.0011316959436065367,31.952731251149423,0.009964074668842865,,
20.864210244915125,0.0009637516724315832,32.310731384411504,0.008891141715286072,,
21.31188434094168,0.0008176055315750497,32.66873151767358,0.0079814587506404,,
21.759558436968238,0.0006915077249985591,33.02673165093566,0.0072180640627011175,,
22.207232532994794,0.0005833289729526159,33.38473178419774,0.006579681175781971,,
22.65490662902135,0.0004907735493898574,33.742731917459814,0.006042827129114818,,
23.102580725047908,0.00041156922061498903,34.100732050721895,0.005583835467525393,,
23.550254821074464,0.0003436348290869062,34.458732183983976,0.005180516159377351,,
23.99792891710102,0.00028520834527128835,34.81673231724605,0.004813282735898732,,
24.445603013127577,0.0002349107246207205,35.17473245050813,0.004465729612929894,,
24.893277109154134,0.00019173065296428703,35.53273258377021,0.004124805653728801,,
25.34095120518069,0.00015493814909971703,35.890732717032286,0.0037808357172738716,,
25.788625301207247,0.0001239589595570456,36.24873285029437,0.003427623940142375,,
26.236299397233804,9.825384714518992e-5,36.60673298355645,0.0030627189511277454,,
26.683973493260357,7.724080567777673e-5,36.96473311681852,0.0026877014072212092,,
