angle,angle_buffer,angle_buffer_deg,angle_deg,epoch,loss,norm_a,norm_b,t_est_1,t_est_2,t_est_buffer,t_true,lb,ub
1.615957975,0.03560793,2.040184122,92.58757186,5.041958042,118.3352432,32.17945862,865.3251343,10.29465675,1.28933084,10.29465675,10.29465675,0,90
1.592101693,0.030630874,1.755019775,91.22070757,5.048951049,118.1980515,44.47082138,997.2421265,10.28869152,6.686593533,10.28869152,10.28869152,0,90
1.610848069,0.055229232,3.164401883,92.2947958,5.055944056,118.0607147,60.29955292,863.4459839,10.28271675,0.301593155,10.28271675,10.28271675,0,90
1.592599511,0.039618123,2.269951259,91.24923044,5.062937063,117.9234848,34.85732651,871.7196655,10.27676201,3.291882515,10.27676201,10.27676201,0,90
1.642562389,0.030617248,1.754239106,94.1118925,5.06993007,117.7864532,44.76273727,866.6478882,10.27080917,2.240285635,10.27080917,10.27080917,0,90
1.592011333,0.040004496,2.292088755,91.21553029,5.076923077,117.6498795,34.89434814,870.7984009,10.26485252,1.197523355,10.26485252,10.26485252,0,90
1.589511275,0.043550901,2.495282828,91.07228756,5.083916084,117.5138397,37.8658638,999.1282349,10.25890636,6.322583675,10.25890636,10.25890636,0,90
1.59385407,0.031675689,1.814883288,91.32111135,5.090909091,117.3775864,35.67542648,876.5702515,10.25295639,3.369727135,10.25295639,10.25295639,0,90
1.618224382,0.048724182,2.791689986,92.71742742,5.097902098,117.2417603,59.59326553,861.9046021,10.2470026,1.442822933,10.2470026,10.2470026,0,90
1.635046959,0.037234996,2.133408093,93.68129005,5.104895105,117.106369,32.89626312,867.2631836,10.24106216,2.654011726,10.24106216,10.24106216,0,90
1.564881563,0.039597049,2.268743809,89.66110901,5.111888112,116.9715347,48.87028122,862.6964111,10.23513126,2.481678963,10.23513126,10.23513126,0,90
1.599828362,0.032301866,1.850760565,91.66341311,5.118881119,116.8374176,36.30028915,864.7424927,10.22924614,2.065448284,10.22924614,10.22924614,0,90
1.601758361,0.045670666,2.616736398,91.77399388,5.125874126,116.7033081,56.89243317,869.1065063,10.22334003,3.75133872,10.22334003,10.22334003,0,90
1.587640047,0.036960188,2.1176628,90.96507408,5.132867133,116.5695877,46.0121727,972.4329224,10.21745682,5.912530899,10.21745682,10.21745682,0,90
1.554196,0.039943345,2.288585082,89.04887134,5.13986014,116.4353485,49.40945435,857.0231323,10.21155739,1.305942774,10.21155739,10.21155739,0,90
1.57838273,0.03414296,1.9562475,90.43466891,5.146853147,116.3015137,30.59001923,864.6050415,10.20566654,3.113085985,10.20566654,10.20566654,0,90
1.584797978,0.032593988,1.867497943,90.80223554,5.153846154,116.1679459,37.21420288,990.7141724,10.19978046,8.800534248,10.19978046,10.19978046,0,90
1.602673531,0.034474846,1.975263174,91.82642924,5.160839161,116.0346146,35.7051239,858.2903442,10.19389534,2.399845362,10.19389534,10.19389534,0,90
1.586130381,0.089673877,5.137934671,90.87857657,5.167832168,115.9018478,76.57479095,937.0959473,10.18803024,5.469758034,10.18803024,10.18803024,0,90
1.593417406,0.045761965,2.621967469,91.29609237,5.174825175,115.7689209,39.1084671,856.0580444,10.18217278,1.761922598,10.18217278,10.18217278,0,90
1.550119996,0.070491359,4.038857342,88.81533351,5.181818182,115.6359634,71.32671356,854.2697144,10.17632484,1.777640343,10.17632484,10.17632484,0,90
1.588093162,0.038390703,2.199625283,90.99103563,5.188811189,115.502655,36.78284073,984.8890381,10.17045879,6.316578388,10.17045879,10.17045879,0,90
1.581953526,0.028277023,1.620154062,90.6392604,5.195804196,115.3702087,28.33200073,930.8000488,10.16461849,5.468286991,10.16461849,10.16461849,0,90
1.628396273,0.03756021,2.15204149,93.3002338,5.202797203,115.238327,33.82723236,856.038208,10.15880585,2.163264275,10.15880585,10.15880585,0,90
1.604896665,0.03218909,1.844298992,91.95380544,5.20979021,115.1069717,44.85040665,853.4938965,10.15301704,1.52627027,10.15301704,10.15301704,0,90
1.598445654,0.039916471,2.287045301,91.58418975,5.216783217,114.9756622,60.65262222,937.6116333,10.14723587,5.653949738,10.14723587,10.14723587,0,90
1.635771275,0.040233355,2.305201438,93.72279028,5.223776224,114.8451843,43.7765274,853.6289673,10.14150715,0.97676754,10.14150715,10.14150715,0,90
1.581386805,0.033735439,1.932898285,90.60678968,5.230769231,114.715477,36.91483688,996.1604004,10.13578415,6.314761639,10.13578415,10.13578415,0,90
1.640713215,0.040725295,2.333387494,94.0059426,5.237762238,114.5851212,48.54520416,860.8442383,10.13003349,3.43024826,10.13003349,10.13003349,0,90
1.641716123,0.039450727,2.260360179,94.06340499,5.244755245,114.4557266,34.44724274,864.1699219,10.12431908,4.033176899,10.12431908,10.12431908,0,90
1.586914539,0.028228493,1.617373534,90.92350555,5.251748252,114.3259277,49.26382828,865.6502075,10.11860275,2.624121904,10.11860275,10.11860275,0,90
1.569686055,0.057553705,3.297584382,89.93638612,5.258741259,114.1958008,50.41335297,850.2681885,10.11285496,1.829412341,10.11285496,10.11285496,0,90
1.629428267,0.029704088,1.701918896,93.35936275,5.265734266,114.0655441,25.78027725,851.3466797,10.10709381,1.795344949,10.10709381,10.10709381,0,90
1.592993021,0.043596059,2.497870189,91.2717769,5.272727273,113.9353485,49.76493073,850.6290894,10.10133266,1.538804889,10.10133266,10.10133266,0,90
1.651797414,0.053986482,3.093197588,94.64102042,5.27972028,113.8048325,52.52153778,848.7088013,10.09555244,1.102624297,10.09555244,10.09555244,0,90
1.609270334,0.029340621,1.681093756,92.20439825,5.286713287,113.674469,40.12952805,851.1842651,10.08978844,1.400814652,10.08978844,10.08978844,0,90
1.626665473,0.029046575,1.664246134,93.20106628,5.293706294,113.5441284,24.57368469,849.7994385,10.0840168,1.701265812,10.0840168,10.0840168,0,90
1.620518088,0.041316841,2.367280601,92.84884709,5.300699301,113.4141998,38.77915192,856.1470947,10.07825851,1.686740994,10.07825851,10.07825851,0,90
1.653009653,0.037648994,2.157128486,94.71047662,5.307692308,113.2843704,34.01702499,849.6630859,10.07249832,2.404189348,10.07249832,10.07249832,0,90
1.602501869,0.040722366,2.333219728,91.81659377,5.314685315,113.1545258,36.00747299,847.3551636,10.06672955,1.754421234,10.06672955,10.06672955,0,90
1.58309257,0.034793291,1.993508743,90.70452286,5.321678322,113.0246582,29.51783562,893.6494751,10.06095409,4.805044651,10.06095409,10.06095409,0,90
1.581572533,0.037377227,2.141557363,90.61743111,5.328671329,112.894928,46.1759491,900.6138306,10.05517387,4.805758476,10.05517387,10.05517387,0,90
1.510390997,0.036790431,2.107936397,86.53902954,5.335664336,112.7651749,34.68885422,841.6968994,10.04939365,1.579735398,10.04939365,10.04939365,0,90
1.616109133,0.031913813,1.828526805,92.59623254,5.342657343,112.6357269,35.65170288,848.3668213,10.04361629,2.488265991,10.04361629,10.04361629,0,90
1.604682922,0.026778474,1.534293568,91.94155891,5.34965035,112.5068054,32.82236862,849.0924683,10.0378561,2.046082497,10.0378561,10.0378561,0,90
1.627840996,0.030871261,1.768792958,93.26841878,5.356643357,112.3778839,30.14915657,845.4413452,10.03209782,2.149145126,10.03209782,10.03209782,0,90
1.569127917,0.038426407,2.201670925,89.90440718,5.363636364,112.2492218,34.10100174,842.6976929,10.02634907,0.969451368,10.02634907,10.02634907,0,90
1.601660252,0.036227055,2.07565735,91.76837263,5.370629371,112.1207962,47.59489059,842.2799072,10.0206213,1.28790915,10.0206213,10.0206213,0,90
1.600555539,0.033319358,1.909058577,91.70507727,5.377622378,111.992981,34.01280212,937.9907227,10.01492214,5.646102428,10.01492214,10.01492214,0,90
1.60330379,0.02866438,1.642348014,91.86254045,5.384615385,111.8656845,25.38537216,857.6337891,10.00924301,4.254621983,10.00924301,10.00924301,0,90
1.613997817,0.030984983,1.775308745,92.47526306,5.391608392,111.7384186,56.78784943,843.1542969,10.00355053,1.821404099,10.00355053,10.00355053,0,90
1.575034618,0.025499072,1.460989203,90.24283622,5.398601399,111.6111145,24.92702293,839.4337158,9.99785614,1.248612761,9.99785614,9.99785614,0,90
1.554358006,0.033925757,1.943802682,89.05815357,5.405594406,111.4840851,56.36838913,838.2346802,9.992185593,0.470632017,9.992185593,9.992185593,0,90
1.588560581,0.042992864,2.463309645,91.0178168,5.412587413,111.3577347,36.08899307,841.8058472,9.986534119,2.33175993,9.986534119,9.986534119,0,90
1.602856636,0.086048618,4.930222642,91.83692041,5.41958042,111.2315216,72.87937164,838.5236206,9.980881691,0.969256163,9.980881691,9.980881691,0,90
1.604148269,0.034556028,1.979914533,91.91092551,5.426573427,111.1049728,29.22942924,839.1865845,9.975211143,1.697072744,9.975211143,9.975211143,0,90
1.625017881,0.048727851,2.791900228,93.10666624,5.433566434,110.9784393,42.09051132,838.3948975,9.969540596,1.357738733,9.969540596,9.969540596,0,90
1.597098351,0.048613913,2.785372061,91.50699495,5.440559441,110.8517303,44.11911011,845.8495483,9.963860512,2.378565073,9.963860512,9.963860512,0,90
1.611376643,0.056980945,3.264767671,92.32508086,5.447552448,110.724762,59.66424942,836.5183105,9.958173752,0.886524737,9.958173752,9.958173752,0,90
1.595568419,0.032416087,1.857304953,91.4193363,5.454545455,110.5972595,28.30369377,879.4072266,9.952446938,5.361091137,9.952446938,9.952446938,0,90
0.032285251,0.032285251,1.849808607,1.849808607,5.461538462,110.4704208,38.18694687,38.18685532,9.946737289,9.946737289,9.946737289,9.946737289,0,90
1.591036558,0.034480035,1.9755605,91.15967983,5.468531469,110.3436813,35.81107712,866.0463257,9.941040039,4.534374714,9.941040039,9.941040039,0,90
1.615613937,0.050804317,2.910872945,92.56785993,5.475524476,110.2169266,50.44111252,842.8776855,9.935336113,3.022160053,9.935336113,9.935336113,0,90
0.151647463,0.040234838,2.305286389,8.688759629,5.482517483,110.091217,39.7385025,546.8703613,9.929673195,5.551818371,9.929673195,9.929673195,0,90
1.516751647,0.043770764,2.507880045,86.90346794,5.48951049,109.9656677,36.57492828,831.5307617,9.923995972,1.577232242,9.923995972,9.923995972,0,90
1.629242063,0.035034057,2.007303591,93.34869399,5.496503497,109.8403015,31.67297363,840.2754517,9.918337822,2.847860098,9.918337822,9.918337822,0,90
1.760192513,0.027044289,1.549523609,100.8516022,5.503496503,109.7150192,23.93436623,833.6393433,9.91269207,0.636705935,9.91269207,9.91269207,0,90
1.588450551,0.029567303,1.694081681,91.01151254,5.51048951,109.5899429,26.59044647,954.2889404,9.907030106,6.647594452,9.907030106,9.907030106,0,90
1.541922808,0.039428052,2.259060949,88.34566922,5.517482517,109.4650879,43.01768112,830.5065308,9.901369095,1.465526342,9.901369095,9.901369095,0,90
1.573953867,0.027566068,1.579419347,90.18091373,5.524475524,109.3399734,44.05686188,832.0042114,9.895675659,1.309717059,9.895675659,9.895675659,0,90
1.171826363,0.038672313,2.215760324,67.1407049,5.531468531,109.2145767,33.03918839,810.7918701,9.889989853,2.436960697,9.889989853,9.889989853,0,90
1.605049968,0.038081978,2.181936587,91.96258906,5.538461538,109.0890427,39.62950897,830.0928345,9.884316444,1.222947478,9.884316444,9.884316444,0,90
1.583573937,0.054966222,3.149332565,90.73210316,5.545454545,108.9638062,59.03326416,883.7946167,9.878652573,4.779655457,9.878652573,9.878652573,0,90
1.607314944,0.040205188,2.303587592,92.09236265,5.552447552,108.8392258,33.55611801,829.505127,9.873040199,0.904466689,9.873040199,9.873040199,0,90
1.618047118,0.027300967,1.56423018,92.70727093,5.559440559,108.7151489,23.68234253,828.6049194,9.867458344,0.392708778,9.867458344,9.867458344,0,90
1.658543825,0.038783152,2.222110906,95.02756132,5.566433566,108.5911636,37.81577682,831.0419312,9.861878395,2.311969519,9.861878395,9.861878395,0,90
1.651786566,0.025122244,1.439398548,94.64039888,5.573426573,108.4672012,39.31163025,830.6844482,9.856277466,1.45453012,9.856277466,9.856277466,0,90
1.57498908,0.036616627,2.097978194,90.24022709,5.58041958,108.3441391,32.08886337,828.9595337,9.850704193,2.104801655,9.850704193,9.850704193,0,90
1.624485135,0.035458609,2.03162867,93.07614212,5.587412587,108.2209396,29.28611755,826.6507568,9.845103264,0.481566668,9.845103264,9.845103264,0,90
1.60579586,0.031967938,1.831627924,92.00532555,5.594405594,108.0978699,27.46269226,834.9646606,9.83951664,3.440421581,9.83951664,9.83951664,0,90
1.646788359,0.025803505,1.478431905,94.3540227,5.601398601,107.974556,31.29765892,827.2909546,9.833922386,1.509217858,9.833922386,9.833922386,0,90
1.568345308,0.050234213,2.878208419,89.85956698,5.608391608,107.8513107,43.56414032,826.7698364,9.828314781,1.914724469,9.828314781,9.828314781,0,90
1.624885201,0.027409924,1.570472973,93.09906424,5.615384615,107.7274399,42.56136322,827.5817261,9.822692871,1.250947595,9.822692871,9.822692871,0,90
1.608974934,0.034341436,1.967619338,92.18747304,5.622377622,107.603508,41.9500885,833.3094482,9.817047119,3.245454788,9.817047119,9.817047119,0,90
1.6370821,0.057076108,3.270220083,93.79789504,5.629370629,107.4802094,53.9736824,824.6827393,9.811423302,1.233365655,9.811423302,9.811423302,0,90
1.604719877,0.040726759,2.333471378,91.94367627,5.636363636,107.3573914,33.58059311,829.6078491,9.80585289,3.021639347,9.80585289,9.80585289,0,90
1.616551161,0.041718937,2.390319042,92.62155888,5.643356643,107.23452,36.33542633,824.9934082,9.800268173,1.706820488,9.800268173,9.800268173,0,90
1.586325049,0.042468224,2.433249983,90.88973027,5.65034965,107.1117935,36.5564537,825.9017334,9.794692039,2.022630453,9.794692039,9.794692039,0,90
1.620049,0.039964236,2.289782073,92.82197029,5.657342657,106.9889526,33.72976685,824.4501953,9.789124489,1.660329461,9.789124489,9.789124489,0,90
1.605591059,0.041154906,2.358002429,91.99359129,5.664335664,106.8660507,34.73409653,837.7019653,9.783568382,4.834813595,9.783568382,9.783568382,0,90
1.651452065,0.038789302,2.222463301,94.62123336,5.671328671,106.7437744,35.36481476,821.5991211,9.778028488,0.71234411,9.778028488,9.778028488,0,90
1.608031392,0.03561965,2.040855615,92.13341209,5.678321678,106.622551,36.81797409,839.6931763,9.772526741,4.448687553,9.772526741,9.772526741,0,90
1.503120303,0.039267439,2.24985855,86.12244947,5.685314685,106.5007401,44.39256668,817.822876,9.766991615,0.779012799,9.766991615,9.766991615,0,90
1.586545229,0.040067043,2.29567247,90.90234563,5.692307692,106.3796921,60.11666107,825.6402588,9.761487007,2.701886892,9.761487007,9.761487007,0,90
1.642150879,0.041140415,2.357172134,94.08831469,5.699300699,106.2592697,106.8789978,819.7827148,9.756017685,1.092066765,9.756017685,9.756017685,0,90
1.571568489,0.029814264,1.708231485,90.04424164,5.706293706,106.1400299,31.5185833,879.397522,9.750583649,7.557850361,9.750583649,9.750583649,0,90
1.590331078,0.035519086,2.03509371,91.11925877,5.713286713,106.0205612,33.34490967,911.286499,9.745106697,5.442825794,9.745106697,9.745106697,0,90
1.597691536,0.049955674,2.862249255,91.54098197,5.72027972,105.9007339,46.59335327,824.3566895,9.739601135,3.444981098,9.739601135,9.739601135,0,90
1.598167062,0.032174267,1.843449701,91.5682276,5.727272727,105.780632,27.57405663,824.5383911,9.734093666,2.267603874,9.734093666,9.734093666,0,90
1.591006517,0.034167394,1.957647476,91.15795863,5.734265734,105.660553,44.07477951,878.4868164,9.728573799,4.818105698,9.728573799,9.728573799,0,90
1.593951344,0.028705943,1.644729402,91.32668479,5.741258741,105.5400925,28.9312191,825.302063,9.723029137,2.55166316,9.723029137,9.723029137,0,90
1.643519759,0.034781296,1.992821456,94.16674575,5.748251748,105.4195557,28.37209892,824.6754761,9.717469215,3.133282185,9.717469215,9.717469215,0,90
1.603357434,0.044577911,2.554126188,91.86561403,5.755244755,105.2992249,45.18896866,820.9833984,9.711898804,2.014388323,9.711898804,9.711898804,0,90
1.607817292,0.043023363,2.465057106,92.12114507,5.762237762,105.1786118,35.24740219,819.0743408,9.706313133,2.63254714,9.706313133,9.706313133,0,90
1.631306171,0.056904491,3.260387172,93.46695872,5.769230769,105.0586243,55.15935516,817.234314,9.700750351,1.732935786,9.700750351,9.700750351,0,90
1.605424523,0.030067127,1.722719491,91.98404951,5.776223776,104.9388351,30.5760746,814.6451416,9.695202827,0.853344142,9.695202827,9.695202827,0,90
1.304461479,0.038072582,2.181398283,74.74013729,5.783216783,104.8189774,30.94080734,806.9304199,9.689658165,1.159538984,9.689658165,9.689658165,0,90
1.642137885,0.029818263,1.708460617,94.08757019,5.79020979,104.6990204,31.2758255,813.3607178,9.684100151,0.593524873,9.684100151,9.684100151,0,90
1.650078058,0.035663139,2.043347353,94.5425086,5.797202797,104.5797043,39.30926514,813.6021118,9.678556442,1.124710202,9.678556442,9.678556442,0,90
1.583866715,0.056128919,3.215950174,90.74887811,5.804195804,104.4603577,48.7035675,819.5559082,9.67300415,2.531695843,9.67300415,9.67300415,0,90
1.61236155,0.031726465,1.817792522,92.38151188,5.811188811,104.3413391,28.93566322,813.7885132,9.667463303,1.889996052,9.667463303,9.667463303,0,90
1.612021446,0.043496106,2.492143289,92.36202535,5.818181818,104.2223663,41.52397537,815.022522,9.66190815,2.631801844,9.66190815,9.66190815,0,90
1.645756125,0.033636332,1.927219837,94.2948801,5.825174825,104.1033859,28.60546303,814.0202026,9.656369209,2.274619102,9.656369209,9.656369209,0,90
1.623879433,0.03237376,1.854879809,93.04143793,5.832167832,103.9846954,32.27950287,816.6341553,9.650847435,2.85115242,9.650847435,9.650847435,0,90
1.592369676,0.038034983,2.179243999,91.23606184,5.839160839,103.8662338,45.7218399,812.1756592,9.645331383,2.30457592,9.645331383,9.645331383,0,90
1.594752431,0.06075573,3.481046892,91.37258366,5.846153846,103.7473984,52.14169693,816.0187378,9.639787674,2.544588089,9.639787674,9.639787674,0,90
1.581237912,0.049999818,2.86477856,90.59825877,5.853146853,103.6286545,40.52540207,815.1529541,9.634267807,2.544127226,9.634267807,9.634267807,0,90
1.580001354,0.041727509,2.390810175,90.52740922,5.86013986,103.5098343,41.70471573,813.5252686,9.628743172,3.446856976,9.628743172,9.628743172,0,90
0.03016017,0.03016017,1.728050453,1.728050453,5.867132867,103.3910446,24.33542061,24.33542061,9.62323761,9.62323761,9.62323761,9.62323761,0,90
0.343057513,0.037032705,2.121817689,19.65574764,5.874125874,103.2725906,32.80647278,775.4449463,9.617733955,1.412863731,9.617733955,9.617733955,0,90
1.595337629,0.047526054,2.723042316,91.40611306,5.881118881,103.1539917,39.64661407,814.0093994,9.612199783,2.166172266,9.612199783,9.612199783,0,90
1.59238708,0.026318168,1.507919966,91.23705905,5.888111888,103.0352631,22.51593399,870.3272705,9.606659889,7.557307243,9.606659889,9.606659889,0,90
1.589558482,0.041028675,2.350769899,91.07499232,5.895104895,102.9166107,40.47713852,900.1104126,9.601121902,5.370132446,9.601121902,9.601121902,0,90
1.623230577,0.026161414,1.498938588,93.00426121,5.902097902,102.797493,23.63653755,811.5115967,9.595556259,2.850943327,9.595556259,9.595556259,0,90
1.580478668,0.046143442,2.643824501,90.5547573,5.909090909,102.6785736,45.7023468,825.6036377,9.58999157,4.178454876,9.58999157,9.58999157,0,90
1.614386916,0.080406606,4.60695918,92.4975568,5.916083916,102.5600891,64.56852722,805.366272,9.584445953,0.885262132,9.584445953,9.584445953,0,90
1.579009891,0.03358312,1.924171011,90.47060254,5.923076923,102.4419098,28.83435249,809.7442017,9.578913689,3.446989059,9.578913689,9.578913689,0,90
1.593601823,0.027796496,1.592621889,91.30665867,5.93006993,102.3237076,32.32170105,847.1264648,9.573371887,4.492868423,9.573371887,9.573371887,0,90
1.585958719,0.035774965,2.049754498,90.8687411,5.937062937,102.2061691,29.40716743,918.8910522,9.567855835,6.612754345,9.567855835,9.567855835,0,90
1.593155861,0.028304415,1.621723511,91.28110694,5.944055944,102.0892334,26.63670921,875.0360718,9.562346458,6.20279932,9.562346458,9.562346458,0,90
1.584832668,0.033439022,1.915914806,90.80422313,5.951048951,101.9723511,26.78673553,847.3098145,9.556828499,4.491567612,9.556828499,9.556828499,0,90
0.045091245,0.045091245,2.58353805,2.58353805,5.958041958,101.8556976,44.67859268,44.67856216,9.55132103,9.55132103,9.55132103,9.55132103,0,90
1.425474882,0.034535319,1.978728001,81.67369455,5.965034965,101.7388382,27.75498009,795.1664429,9.545802116,1.038998365,9.545802116,9.545802116,0,90
1.582581162,0.044683453,2.560173254,90.67522135,5.972027972,101.6224747,54.21186829,855.0961304,9.540300369,7.555199146,9.540300369,9.540300369,0,90
1.673511267,0.032570202,1.866135107,95.88513255,5.979020979,101.5063629,33.67264557,802.0866699,9.53482151,1.306984544,9.53482151,9.53482151,0,90
1.656516314,0.036022414,2.063932263,94.91139346,5.986013986,101.3903351,30.02657127,811.0970459,9.529321671,3.125494719,9.529321671,9.529321671,0,90
1.578327179,0.030205596,1.730653182,90.43148604,5.993006993,101.2744598,24.25938606,802.3633423,9.523831367,2.625518799,9.523831367,9.523831367,0,90
1.613639474,0.040794045,2.337326592,92.45473151,6,101.1586304,59.32778168,801.5545044,9.518345833,2.219816446,9.518345833,9.518345833,0,90
1.542096138,0.050994106,2.921747033,88.35560031,6.006993007,101.0425644,48.3850975,797.1150513,9.512845039,0.786312938,9.512845039,9.512845039,0,90
1.576062918,0.031999625,1.833443474,90.30175343,6.013986014,100.926796,45.41123581,797.5997925,9.507349014,1.111997128,9.507349014,9.507349014,0,90
1.616688132,0.031609748,1.811105127,92.62940677,6.020979021,100.8107758,25.34006119,799.590271,9.50185585,1.619161725,9.50185585,9.50185585,0,90
1.635418177,0.028776463,1.648769886,93.70255926,6.027972028,100.695015,24.21596909,799.4216919,9.496371269,1.853874207,9.496371269,9.496371269,0,90
1.633878946,0.041972551,2.404850056,93.61436786,6.034965035,100.579361,35.09493637,801.9257813,9.49089241,2.433945656,9.49089241,9.49089241,0,90
1.59368372,0.029462274,1.688063964,91.31135101,6.041958042,100.4634933,26.23436165,827.5172119,9.485401154,2.340416908,9.485401154,9.485401154,0,90
1.605126023,0.023587614,1.351470748,91.96694672,6.048951049,100.3482742,34.02876282,806.1688232,9.479915619,3.030547857,9.479915619,9.479915619,0,90
1.60861218,0.037799131,2.165730683,92.16668877,6.055944056,100.2328033,35.87107086,799.465332,9.474422455,2.903139353,9.474422455,9.474422455,0,90
1.6212672,0.03619742,2.073959407,92.891768,6.062937063,100.1181335,44.05183411,795.0800781,9.468960762,0.975426674,9.468960762,9.468960762,0,90
1.587306738,0.047182303,2.703346825,90.94597687,6.06993007,100.00383,57.47235107,959.1239624,9.46350193,8.736674309,9.46350193,9.46350193,0,90
1.643151522,0.034588791,1.981791767,94.14564729,6.076923077,99.88912201,49.40608215,803.9223633,9.458036423,3.492061138,9.458036423,9.458036423,0,90
1.572998405,0.040427014,2.316297294,90.12616976,6.083916084,99.77511597,35.53535843,799.4136353,9.452606201,2.556999445,9.452606201,9.452606201,0,90
1.58180356,0.038575064,2.210188384,90.63066802,6.090909091,99.66091156,30.78458977,940.5728149,9.447153091,8.735145569,9.447153091,9.447153091,0,90
1.572517037,0.034409072,1.971494617,90.09858945,6.097902098,99.54678345,32.73744583,793.2745361,9.441708565,1.876212597,9.441708565,9.441708565,0,90
1.611635923,0.039542805,2.26563586,92.33993652,6.104895105,99.43261719,47.86431503,793.7376709,9.436248779,1.876750588,9.436248779,9.436248779,0,90
1.619989514,0.031146178,1.784544549,92.81856203,6.111888112,99.31893921,24.61625481,807.2995605,9.430813789,4.589342594,9.430813789,9.430813789,0,90
1.525926828,0.046790175,2.680879558,87.42916711,6.118881119,99.20554352,40.081707,789.1768188,9.425390244,1.807345033,9.425390244,9.425390244,0,90
1.602151513,0.046016634,2.636558888,91.79651984,6.125874126,99.09248352,54.76963043,859.3179321,9.419971466,5.165157795,9.419971466,9.419971466,0,90
1.607298374,0.038300529,2.194458672,92.09141326,6.132867133,98.98042297,30.36378479,813.635498,9.414613724,4.074458122,9.414613724,9.414613724,0,90
1.634760976,0.037300587,2.137166191,93.66490443,6.13986014,98.86859131,54.39581299,789.2434082,9.409257889,0.603237569,9.409257889,9.409257889,0,90
1.59738946,0.026204672,1.501417093,91.52367427,6.146853147,98.75679016,23.68535042,799.6837769,9.403907776,2.671273232,9.403907776,9.403907776,0,90
1.576656461,0.033060707,1.894238988,90.33576094,6.153846154,98.64479065,28.55196571,788.2661133,9.398545265,1.964618921,9.398545265,9.398545265,0,90
1.608802915,0.030791987,1.764250883,92.17761708,6.160839161,98.5326004,27.73669052,797.8965454,9.393174171,2.576711178,9.393174171,9.393174171,0,90
1.58693099,0.031336997,1.795477654,90.92444812,6.167832168,98.42047119,35.97393417,882.4789429,9.387800217,5.354388714,9.387800217,9.387800217,0,90
1.631052256,0.032747265,1.876280072,93.45241041,6.174825175,98.307724,49.09373856,788.5939331,9.382406235,0.612212479,9.382406235,9.382406235,0,90
1.653143167,0.03018388,1.729408914,94.71812643,6.181818182,98.19515228,23.8831768,788.7166748,9.377016068,0.931979239,9.377016068,9.377016068,0,90
1.612990379,0.045573954,2.611195194,92.41754113,6.188811189,98.082901,47.57262802,803.2269287,9.371631622,4.259532452,9.371631622,9.371631622,0,90
1.582002878,0.033684153,1.92995981,90.6420881,6.195804196,97.97136688,31.33904457,786.581665,9.366278648,2.264729977,9.366278648,9.366278648,0,90
1.583007693,0.039458282,2.260793042,90.69965976,6.202797203,97.85983276,35.09337997,833.8362427,9.360899925,4.82599926,9.360899925,9.360899925,0,90
1.591160774,0.041724652,2.390646464,91.16679689,6.20979021,97.74808502,48.72785568,785.4657593,9.355514526,0.702986181,9.355514526,9.355514526,0,90
1.652307034,0.037674323,2.158579688,94.67021948,6.216783217,97.63617706,31.83790588,786.37677,9.350119591,1.408336639,9.350119591,9.350119591,0,90
1.585244656,0.03508677,2.010323815,90.82782826,6.223776224,97.52455139,27.90191269,790.9182739,9.344726563,2.565490484,9.344726563,9.344726563,0,90
1.582791924,0.040843707,2.340172007,90.68729712,6.230769231,97.4132843,33.55465317,819.7649536,9.339342117,4.565196991,9.339342117,9.339342117,0,90
1.608716369,0.028287562,1.620757893,92.17265836,6.237762238,97.30151367,22.14975166,789.0236816,9.333946228,1.441275239,9.333946228,9.333946228,0,90
1.581634045,0.037027873,2.121540853,90.62095549,6.244755245,97.19013977,51.70025253,844.5911255,9.328550339,4.82571888,9.328550339,9.328550339,0,90
1.615040064,0.039801292,2.280446058,92.5349794,6.251748252,97.07813263,33.49801254,783.9962769,9.323139191,1.87251842,9.323139191,9.323139191,0,90
1.630301476,0.037436198,2.144936172,93.40939388,6.258741259,96.9664917,33.25491714,786.2389526,9.317757607,2.479220867,9.317757607,9.317757607,0,90
1.638179064,0.041141864,2.357255163,93.86074644,6.265734266,96.8549118,35.99269485,784.449646,9.312378883,1.641622066,9.312378883,9.312378883,0,90
1.590421438,0.036876217,2.112851572,91.12443606,6.272727273,96.74333191,30.90622139,783.1394043,9.307004929,2.134502888,9.307004929,9.307004929,0,90
1.577691674,0.048825651,2.797503758,90.39507431,6.27972028,96.6317749,45.96852493,813.6535034,9.301631927,2.32105279,9.301631927,9.301631927,0,90
1.633100033,0.027766455,1.590900682,93.5697394,6.286713287,96.5199585,26.80081558,788.5108643,9.296234131,3.227176428,9.296234131,9.296234131,0,90
1.585038543,0.036898844,2.114148027,90.81601886,6.293706294,96.40884399,31.30342484,823.0317993,9.290886879,4.471796513,9.290886879,9.290886879,0,90
1.603622556,0.038267825,2.192584852,91.88080438,6.300699301,96.29821014,33.31553268,827.8391724,9.28555584,5.292548656,9.28555584,9.28555584,0,90
1.581863523,0.033623923,1.926508857,90.63410361,6.307692308,96.18739319,62.56344223,778.1091309,9.28020668,0.565725684,9.28020668,9.28020668,0,90
1.643276095,0.04474346,2.5636114,94.15278484,6.314685315,96.0763092,34.84461594,793.4509277,9.274842262,4.148997307,9.274842262,9.274842262,0,90
