xneg_PatMatNP,yneg_PatMatNP,xpos_PatMatNP,ypos_PatMatNP,xquant_PatMatNP,yquant_PatMatNP
-7.707484012197625,0.014415532362197496,10.203049261071335,0.01286405512582084,,
-7.224710704668088,0.014068083181631814,10.602632280284324,0.01397933929580069,,
-6.741937397138552,0.01373071325745671,11.00221529949731,0.015153983772715957,,
-6.2591640896090155,0.013408824310451673,11.401798318710297,0.016373617759396067,,
-5.776390782079479,0.013106875001315133,11.801381337923285,0.017626758585015452,,
-5.293617474549943,0.01282691092267413,12.200964357136272,0.018905975524624204,,
-4.810844167020406,0.012567837182218811,12.600547376349258,0.020208473582241027,,
-4.328070859490869,0.012325579467596671,13.000130395562246,0.021535991334088997,,
-3.8452975519613326,0.01209402063731035,13.399713414775233,0.022894078060628688,,
-3.362524244431796,0.011866391332878123,13.799296433988221,0.024290956964222513,,
-2.8797509369022594,0.011636697802599334,14.198879453201208,0.025736201322392224,,
-2.396977629372723,0.011400806529818676,14.598462472414194,0.027239328106728192,,
-1.9142043218431863,0.011156945994930095,14.998045491627183,0.028808225056115803,,
-1.4314310143136497,0.01090557498510941,15.39762851084017,0.030447209622697275,,
-0.9486577067841132,0.010648743509443028,15.797211530053158,0.032154589052771194,,
-0.4658843992545766,0.010389189853931306,16.196794549266144,0.03391986936071368,,
0.016888908274959973,0.010129452086759113,16.59637756847913,0.03572114091945686,,
0.49966221580449655,0.00987122537240044,16.995960587692117,0.03752346246773484,,
0.9824355233340332,0.009615090609884712,17.395543606905107,0.03927909896757852,,
1.4652088308635698,0.009360614183936567,17.795126626118094,0.040930172495321965,,
1.9479821383931062,0.009106717191561533,18.19470964533108,0.04241373458093109,,
2.430755445922643,0.008852167994039465,18.594292664544067,0.04366864933083996,,
2.913528753452179,0.008596069282774033,18.993875683757054,0.04464319883019719,,
3.396302060981716,0.008338263364612988,19.39345870297004,0.045302125933187394,,
3.8790753685112525,0.008079624284977506,19.79304172218303,0.04563193573707657,,
4.361848676040789,0.007822212458861952,20.192624741396017,0.045643602147874586,,
4.844621983570326,0.007569241804942917,20.592207760609003,0.04537224417894883,,
5.3273952910998625,0.007324790161284681,20.99179077982199,0.04487374977809047,,
5.8101685986293985,0.0070932161539014925,21.391373799034977,0.04421869805808191,,
6.292941906158935,0.006878343714743841,21.790956818247967,0.0434842761330037,,
6.775715213688472,0.0066826024996593115,22.190539837460953,0.04274521267748403,,
7.258488521218008,0.006506395955405968,22.59012285667394,0.04206501357576679,,
7.741261828747545,0.00634794295914481,22.989705875886926,0.04148888457860369,,
8.224035136277081,0.006203689985944929,23.389288895099913,0.04103955005027292,,
8.706808443806619,0.006069174597843819,23.788871914312903,0.04071668000112783,,
9.189581751336155,0.005940039431115365,24.18845493352589,0.04049989887226626,,
9.67235505886569,0.005812841674131171,24.588037952738876,0.04035457122933606,,
10.155128366395228,0.005685406576046722,24.987620971951863,0.040238994055302055,,
10.637901673924764,0.005556682937071539,25.38720399116485,0.040111463302458364,,
11.120674981454302,0.005426267768962862,25.78678701037784,0.039935960096491765,,
11.603448288983838,0.005293875518760122,26.186370029590826,0.03968578085754143,,
12.086221596513374,0.005158993259538927,26.585953048803812,0.03934506790627498,,
12.568994904042912,0.005020822976423213,26.9855360680168,0.038908645640056624,,
13.051768211572448,0.004878451162078435,27.385119087229786,0.03838071550823037,,
13.534541519101984,0.004731088190501966,27.784702106442772,0.03777285707297647,,
14.017314826631521,0.00457822388146784,28.184285125655762,0.03710158511323865,,
14.500088134161057,0.004419631688713608,28.58386814486875,0.036385596851191145,,
14.982861441690593,0.004255263140958234,28.983451164081735,0.03564288831754992,,
15.465634749220131,0.004085143247541314,29.383034183294722,0.0348880698349219,,
15.948408056749667,0.0039093706046386826,29.78261720250771,0.034130323513880845,,
16.431181364279205,0.0037282499167946926,30.1822002217207,0.03337238847125673,,
16.91395467180874,0.0035424845782884473,30.581783240933685,0.03261070589361347,,
17.396727979338277,0.003353292761203517,30.98136626014667,0.031836511731622996,,
17.879501286867814,0.003162324969902386,31.38094927935966,0.031037407802288187,,
18.36227459439735,0.0029713542518563997,31.780532298572645,0.030198913679761887,,
18.845047901926886,0.0027818356251145706,32.180115317785635,0.02930571590996424,,
19.327821209456424,0.0025945195772817398,32.57969833699862,0.02834266020783274,,
19.810594516985958,0.0024093037558049167,32.97928135621161,0.0272957798059396,,
20.293367824515496,0.002225413893052577,33.3788643754246,0.026153668975218942,,
20.776141132045034,0.002041866885487096,33.77844739463758,0.02490927997765801,,
21.258914439574568,0.0018580547313391295,34.17803041385057,0.023561873332417653,,
21.741687747104105,0.0016742482352943534,34.577613433063554,0.022118583648376565,,
22.224461054633643,0.001491861176959478,34.977196452276544,0.02059503175114028,,
22.707234362163177,0.001313406893866107,35.376779471489535,0.019014646244436457,,
23.190007669692715,0.0011421741675348841,35.77636249070252,0.017406743986410088,,
23.672780977222253,0.00098171523481281,36.17594550991551,0.015803776780789553,,
24.155554284751787,0.0008352671073452256,36.57552852912849,0.014238326162088309,,
24.638327592281325,0.0007052267726342265,36.97511154834148,0.01274037019603342,,
25.121100899810862,0.0005927826679348903,37.37469456755447,0.011335126577318722,,
25.603874207340397,0.0004977740507194928,37.774277586767454,0.010041534994824904,,
26.086647514869934,0.00041880622196424747,38.173860605980444,0.008871304542091596,,
26.569420822399472,0.00035359482012209176,38.57344362519343,0.007828463039879061,,
27.052194129929006,0.00029945649815275757,38.97302664440642,0.006909451257418054,,
27.534967437458544,0.0002538233175008475,39.37260966361941,0.006103895870039368,,
28.01774074498808,0.00021465097390515055,39.77219268283239,0.005396173009205426,,
28.500514052517616,0.00018062369045252492,40.17177570204538,0.0047677129357714355,,
28.983287360047154,0.0001511231509402866,40.57135872125836,0.004199755628809782,,
29.46606066757669,0.00012600339286915728,40.97094174047135,0.0036760602261703313,,
29.94883397510623,0.00010527116947872339,41.370524759684336,0.003185004565916293,,
30.431607282635763,8.879126852745056e-5,41.77010777889733,0.0027206299904067345,,
30.9143805901653,7.611314468816688e-5,,,,
31.39715389769484,6.64606276261237e-5,,,,
31.879927205224373,5.8863543915154e-5,,,,
32.36270051275391,5.236313417921981e-5,,,,
